"veh_value","exposure","veh_body","veh_age","gender","area","agecat","anomaly"
1.43,0.3641341547,"HBACK",2,"F","C",3,1
2.03,0.2655715263,"SEDAN",2,"F","C",4,0
2.999,0.2518822724,"UTE",1,"M","A",5,0
1.578,0.5776865161,"HBACK",1,"M","A",4,0
1.54,0.2518822724,"HBACK",1,"M","A",3,1
1.29,0.3394934976,"STNWG",4,"M","A",4,0
1.33,0.5201916495,"HBACK",2,"F","A",3,0
0.29,0.1560574949,"HBACK",4,"M","C",3,0
0.92,0.6598220397,"SEDAN",3,"F","A",4,1
0.81,0.9993155373,"PANVN",4,"M","A",1,0
3.55,0.6570841889,"UTE",2,"M","A",3,0
1.13,0.3422313484,"SEDAN",4,"F","F",1,0
1.92,0.6625598905,"SEDAN",4,"M","B",2,1
1.79,0.6625598905,"UTE",4,"M","F",4,0
1.25,0.6598220397,"STNWG",3,"F","E",2,0
1.06,0.6598220397,"SEDAN",3,"F","A",3,0
0.62,0.6598220397,"TRUCK",4,"F","E",5,0
0.96,0.6570841889,"SEDAN",4,"M","B",6,0
2.13,0.7912388775,"STNWG",2,"F","A",5,1
1.52,0.9500342231,"SEDAN",3,"F","D",6,0
0.37,0.6105407255,"HBACK",4,"M","A",5,0
1.56,0.9445585216,"UTE",3,"F","D",3,0
0.38,0.9445585216,"HBACK",4,"F","A",3,0
1.51,0.3613963039,"SEDAN",4,"F","A",4,0
2.39,0.9445585216,"HDTOP",2,"F","B",3,1
1.08,0.9445585216,"SEDAN",3,"F","A",4,0
0.43,0.4654346338,"SEDAN",4,"M","A",6,0
2.7,0.9555099247,"SEDAN",1,"M","A",2,0
1.92,0.9472963723,"HDTOP",4,"M","F",5,0
2.05,0.9472963723,"STNWG",3,"M","D",4,0
0.53,0.9555099247,"HBACK",4,"F","A",4,1
0.83,0.1067761807,"SEDAN",4,"F","C",4,0
1.5,0.6160164271,"HBACK",2,"F","B",1,0
3.11,0.7310061602,"HDTOP",3,"M","B",3,0
2.65,0.9472963723,"STNWG",3,"F","F",3,0
0.79,0.9472963723,"HBACK",4,"F","A",2,0
4.31,0.7392197125,"STNWG",1,"F","A",3,0
0.44,0.6461327858,"SEDAN",4,"M","B",1,0
3.04,0.9555099247,"STNWG",3,"F","F",3,0
0.74,0.2600958248,"HBACK",4,"F","B",4,0
5.64,0.5776865161,"STNWG",2,"F","A",3,0
1,0.2819986311,"HBACK",3,"M","C",3,0
2.41,0.9555099247,"STNWG",3,"M","B",2,1
1.18,0.6379192334,"STNWG",4,"M","A",2,0
0.77,0.643394935,"HBACK",3,"F","C",4,0
3.29,0.6379192334,"PANVN",2,"M","A",5,0
1.35,0.643394935,"HBACK",3,"M","C",1,1
1.98,0.9527720739,"SEDAN",2,"F","C",2,0
0.53,0.5749486653,"SEDAN",4,"F","A",6,0
0.39,0.9527720739,"HBACK",4,"F","B",5,0
1.73,0.9527720739,"SEDAN",2,"F","C",5,0
0.79,0.6543463381,"SEDAN",3,"M","A",4,0
1.8,0.6543463381,"SEDAN",3,"F","E",5,0
2.43,0.3613963039,"HBACK",2,"F","C",3,0
1.65,0.9418206708,"SEDAN",2,"M","A",6,1
2.47,0.6516084873,"STNWG",3,"F","E",4,1
6.65,0.9418206708,"RDSTR",1,"M","B",5,1
3.46,0.5667351129,"STNWG",2,"F","B",2,0
0.93,0.9418206708,"HBACK",3,"F","C",4,0
0.93,0.9418206708,"HBACK",3,"M","C",4,1
1.37,0.9418206708,"SEDAN",3,"M","A",2,0
2.67,0.9418206708,"SEDAN",2,"F","C",5,0
0.71,0.3586584531,"STNWG",4,"F","D",3,0
1.31,0.4188911704,"SEDAN",2,"F","A",3,0
1.19,0.9993155373,"STNWG",4,"F","F",2,0
1.33,0.7857631759,"SEDAN",3,"F","A",2,1
0.85,0.7255304586,"HBACK",4,"F","C",2,0
4.7,0.2819986311,"STNWG",2,"F","F",2,1
0.71,0.257357974,"HBACK",3,"F","A",2,1
1.43,0.2819986311,"STNWG",4,"M","A",4,1
2.59,0.257357974,"STNWG",3,"F","B",4,0
0.98,0.5694729637,"SEDAN",3,"F","B",4,0
1.02,0.0985626283,"HBACK",3,"M","B",3,0
1.44,0.34770705,"UTE",3,"F","D",3,0
1.4,0.090349076,"HBACK",1,"F","B",2,0
1.77,0.6516084873,"SEDAN",3,"F","A",5,0
0.82,0.501026694,"SEDAN",4,"M","C",5,0
0.71,0.1560574949,"SEDAN",4,"F","A",2,0
1.22,0.6516084873,"HBACK",3,"F","C",4,0
0.74,0.5694729637,"HBACK",4,"M","F",2,0
1.24,0.34770705,"HBACK",3,"M","C",4,0
3.39,0.0739219713,"STNWG",3,"F","C",5,0
2.72,0.2902121834,"STNWG",3,"F","F",2,0
2.95,0.5776865161,"STNWG",3,"M","C",2,0
1.22,0.5694729637,"SEDAN",3,"M","B",4,0
1.31,0.2792607803,"HDTOP",4,"F","E",3,1
1.64,0.7118412047,"STNWG",3,"F","C",3,1
1.19,0.9472963723,"HBACK",2,"F","A",3,0
1.49,0.3613963039,"HBACK",2,"F","C",1,0
1.84,0.9472963723,"HBACK",1,"F","B",4,1
1.06,0.3613963039,"HBACK",4,"M","B",3,0
0.84,0.0848733744,"HBACK",3,"M","B",1,0
1.55,0.93908282,"HDTOP",4,"M","B",6,0
0.93,0.93908282,"HBACK",3,"M","B",6,0
2.85,0.5776865161,"STNWG",2,"F","A",6,0
4.34,0.8925393566,"SEDAN",2,"F","A",4,0
2.36,0.5667351129,"SEDAN",1,"M","C",3,0
1.47,0.93908282,"SEDAN",3,"M","A",4,0
2.5,0.93908282,"STNWG",3,"M","B",1,0
1.47,0.5776865161,"HBACK",1,"F","B",3,0
1.3,0.93908282,"HBACK",3,"F","C",4,1
2.08,0.93908282,"SEDAN",2,"F","C",5,1
1,0.4052019165,"HBACK",3,"F","C",1,0
0.65,0.3613963039,"SEDAN",4,"M","C",4,0
1,0.887063655,"UTE",4,"M","E",4,0
0.87,0.887063655,"HBACK",3,"F","A",5,0
1.37,0.6379192334,"HBACK",1,"M","F",3,0
3.249,0.887063655,"STNWG",1,"F","E",2,0
5.499,0.5585215606,"STNWG",1,"F","C",2,0
1.17,0.3778234086,"SEDAN",3,"F","A",3,0
0.8,0.9445585216,"HBACK",3,"F","C",2,0
1.99,0.5667351129,"STNWG",4,"M","D",2,0
2.98,0.6324435318,"MIBUS",3,"M","A",3,0
1.26,0.9993155373,"HBACK",2,"F","B",2,0
2.7,0.887063655,"UTE",3,"F","F",2,0
0.7,0.0191649555,"STNWG",4,"F","B",3,0
2.56,0.5667351129,"STNWG",3,"M","F",3,0
1.428,0.8843258042,"HBACK",1,"F","C",2,0
2.11,0.887063655,"UTE",3,"M","D",2,0
0.35,0.3997262149,"HBACK",4,"F","B",2,1
0.46,0.3093771389,"SEDAN",4,"M","B",4,1
0.7,0.6926762491,"STNWG",4,"M","A",5,0
1.31,0.9336071184,"SEDAN",2,"F","C",3,0
1.13,0.34770705,"SEDAN",4,"M","E",5,0
2.62,0.3641341547,"HDTOP",2,"M","A",2,1
1.46,0.643394935,"SEDAN",2,"M","A",3,0
1.75,0.0958247775,"SEDAN",2,"F","E",4,0
4.9,0.9746748802,"SEDAN",2,"F","A",6,0
1.96,0.0876112252,"STNWG",3,"F","F",3,0
3.3,0.4709103354,"STNWG",1,"M","A",2,0
1.36,0.9993155373,"HBACK",2,"M","A",1,0
1.6,0.8843258042,"HBACK",2,"F","C",1,0
1.14,0.3750855578,"SEDAN",3,"M","A",4,0
1.59,0.629705681,"COUPE",4,"M","F",4,0
1.83,0.5749486653,"SEDAN",1,"F","C",4,0
0.39,0.9993155373,"STNWG",4,"F","A",6,0
5.28,0.1752224504,"SEDAN",1,"M","A",6,0
4,0.9993155373,"STNWG",3,"M","C",6,0
1.18,0.4106776181,"SEDAN",3,"F","E",1,0
1.68,0.4271047228,"SEDAN",3,"F","E",3,0
0.93,0.8186173853,"SEDAN",4,"M","C",5,0
1.19,0.219028063,"STNWG",4,"M","B",3,0
2.08,0.8186173853,"SEDAN",1,"F","C",2,0
1.36,0.1752224504,"UTE",4,"M","B",1,0
1.34,0.8186173853,"UTE",3,"F","E",3,0
2.5,0.6351813826,"HDTOP",1,"F","B",4,0
1.64,0.1779603012,"SEDAN",3,"M","B",5,0
1.11,0.1752224504,"HBACK",2,"M","C",5,0
1.25,0.8240930869,"STNWG",4,"M","F",3,0
0.55,0.0985626283,"SEDAN",4,"F","B",4,0
1.19,0.1752224504,"STNWG",4,"M","A",1,1
2.42,0.1806981519,"STNWG",3,"M","E",4,0
2.42,0.5722108145,"SEDAN",1,"M","B",3,0
0.92,0.4845995893,"SEDAN",4,"F","B",2,0
1.45,0.8240930869,"UTE",4,"F","B",4,0
2.64,0.5639972621,"STNWG",3,"M","C",3,0
2.51,0.9418206708,"STNWG",1,"F","C",2,1
4.349,0.5639972621,"UTE",1,"M","F",2,1
2.76,0.5639972621,"SEDAN",1,"F","B",4,1
0.57,0.9418206708,"PANVN",4,"M","B",1,1
1.578,0.8843258042,"HBACK",1,"F","B",4,0
1.73,0.3449691992,"SEDAN",3,"F","A",4,0
1.92,0.5612594114,"HBACK",1,"F","D",3,0
1.87,0.8843258042,"STNWG",4,"M","E",3,0
1.81,0.6324435318,"STNWG",4,"M","D",4,0
2.99,0.3641341547,"COUPE",1,"M","B",2,1
1.67,0.8815879535,"UTE",3,"F","B",6,0
3.25,0.8815879535,"SEDAN",1,"F","B",3,0
0.91,0.0848733744,"UTE",4,"M","C",2,0
4.75,0.6324435318,"STNWG",2,"F","B",5,0
4.54,0.3668720055,"STNWG",1,"M","C",3,0
1.93,0.8815879535,"SEDAN",1,"F","B",3,0
0.59,0.6516084873,"SEDAN",4,"M","C",4,0
1.92,0.5612594114,"SEDAN",1,"M","A",1,0
2.06,0.6187542779,"HBACK",2,"M","B",2,0
2.48,0.8268309377,"SEDAN",1,"M","A",5,0
3.38,0.8268309377,"UTE",1,"F","E",6,0
1.15,0.8268309377,"TRUCK",4,"F","B",5,0
2.33,0.4325804244,"STNWG",3,"F","E",3,0
0.79,0.2546201232,"HBACK",3,"M","A",3,0
2.75,0.4325804244,"SEDAN",1,"F","D",4,0
1.29,0.4106776181,"SEDAN",3,"M","A",6,0
1.36,0.4353182752,"COUPE",3,"F","B",1,0
1.41,0.9719370294,"SEDAN",3,"F","C",2,0
1.65,0.6488706365,"SEDAN",3,"F","C",3,0
3.4,0.5503080082,"STNWG",2,"M","D",1,0
0.73,0.5585215606,"SEDAN",4,"F","A",4,0
3.98,0.6872005476,"SEDAN",1,"M","A",6,0
3.25,0.1204654346,"STNWG",2,"M","E",1,0
2.2,0.4380561259,"STNWG",3,"F","D",2,0
0.58,0.5667351129,"HBACK",4,"F","C",1,1
1.95,0.93908282,"HBACK",1,"F","B",4,0
2.83,0.6844626968,"HDTOP",2,"F","A",4,0
3.74,0.5585215606,"STNWG",2,"F","F",3,0
2.66,0.9993155373,"TRUCK",3,"F","C",3,0
7.199,0.9993155373,"STNWG",1,"F","A",3,0
4.37,0.5585215606,"STNWG",1,"M","C",5,0
0.95,0.93908282,"SEDAN",4,"F","C",5,0
0.38,0.9993155373,"SEDAN",4,"F","C",4,1
1.31,0.93908282,"HBACK",1,"M","B",2,0
2.47,0.8295687885,"SEDAN",1,"M","A",5,0
2.18,0.3121149897,"MIBUS",3,"F","D",3,0
1.39,0.8761122519,"HBACK",1,"M","A",3,0
0.49,0.9363449692,"HBACK",3,"M","A",6,0
1.96,0.8295687885,"MIBUS",4,"F","B",3,0
0.62,0.9363449692,"STNWG",4,"M","B",3,1
1.2,0.9363449692,"SEDAN",3,"F","C",6,0
1.31,0.9363449692,"HBACK",2,"F","B",4,0
0.94,0.8295687885,"HBACK",4,"F","C",2,0
0.83,0.6598220397,"SEDAN",3,"F","C",5,0
1.2,0.9363449692,"SEDAN",4,"F","E",3,0
1.64,0.9363449692,"SEDAN",2,"F","C",4,0
2.97,0.629705681,"RDSTR",2,"F","A",2,0
1.58,0.7748117728,"SEDAN",2,"F","C",4,0
1.49,0.9363449692,"HDTOP",4,"M","D",2,1
1.42,0.9363449692,"SEDAN",3,"M","A",2,0
1.36,0.9993155373,"HBACK",2,"M","C",1,0
1.18,0.5585215606,"STNWG",4,"M","D",2,0
1.01,0.5585215606,"HBACK",3,"F","C",2,0
0.71,0.6461327858,"SEDAN",4,"M","C",5,0
1.72,0.8761122519,"UTE",2,"M","B",3,0
3.99,0.6461327858,"STNWG",2,"F","C",5,0
0.99,0.6543463381,"STNWG",4,"M","B",4,1
1.73,0.7392197125,"CONVT",3,"F","A",2,0
0.53,0.6461327858,"SEDAN",4,"M","A",4,0
1.17,0.7939767283,"HBACK",2,"M","D",2,0
0.98,0.5585215606,"SEDAN",4,"M","C",3,1
1.17,0.8761122519,"STNWG",4,"M","A",1,0
4.14,0.3449691992,"STNWG",2,"M","E",5,0
1.73,0.9637234771,"MIBUS",4,"F","C",2,0
0.85,0.7419575633,"COUPE",4,"M","A",4,0
2.9,0.8761122519,"SEDAN",1,"M","E",2,0
5.24,0.5639972621,"SEDAN",2,"F","D",5,0
0.49,0.7419575633,"HBACK",4,"M","B",4,0
4.45,0.887063655,"STNWG",1,"F","D",4,0
0.58,0.5585215606,"SEDAN",4,"M","A",3,0
2.7,0.9336071184,"STNWG",3,"F","F",3,0
1.26,0.9993155373,"HBACK",2,"F","C",2,0
1.96,0.9336071184,"STNWG",2,"M","A",3,1
1.52,0.9993155373,"HBACK",1,"F","D",3,0
2.13,0.9336071184,"STNWG",2,"F","B",4,1
2.53,0.4353182752,"STNWG",2,"F","D",3,0
1.559,0.0793976728,"HBACK",1,"F","D",2,0
1.68,0.6351813826,"UTE",3,"M","E",2,0
1.57,0.772073922,"SEDAN",2,"F","C",5,0
1.4,0.5639972621,"HDTOP",3,"F","A",3,0
1.46,0.681724846,"HBACK",1,"F","A",4,1
1.23,0.772073922,"HBACK",2,"F","C",4,0
2.62,0.5557837098,"HDTOP",2,"M","C",4,0
2.79,0.9993155373,"TRUCK",3,"M","E",3,0
3.04,0.5886379192,"STNWG",3,"F","D",3,0
0.41,0.0793976728,"HBACK",4,"M","A",3,0
0.82,0.3394934976,"HBACK",4,"F","D",6,0
1.22,0.0793976728,"STNWG",4,"M","C",2,0
2.12,0.5612594114,"STNWG",2,"F","C",2,0
1.1,0.8733744011,"SEDAN",3,"F","E",4,0
1.41,0.6269678302,"HDTOP",3,"F","A",3,0
1.15,0.6132785763,"HBACK",3,"M","A",5,0
0.7,0.6269678302,"SEDAN",4,"F","A",3,0
1.47,0.6187542779,"HBACK",1,"F","D",2,0
1.428,0.8733744011,"HBACK",1,"F","A",4,1
2.19,0.3668720055,"TRUCK",4,"M","C",2,0
1.99,0.0657084189,"STNWG",3,"F","F",3,0
1.3,0.7939767283,"HBACK",2,"F","B",2,0
2.7,0.6269678302,"STNWG",2,"M","C",3,0
2.97,0.2436687201,"STNWG",2,"F","C",4,0
2.52,0.2436687201,"STNWG",3,"F","F",3,0
1.76,0.2546201232,"HBACK",1,"F","E",5,0
2.3,0.0657084189,"STNWG",3,"M","A",3,0
2.13,0.5612594114,"SEDAN",2,"F","E",3,0
2.61,0.9609856263,"STNWG",3,"M","D",3,0
1.81,0.4380561259,"HBACK",2,"F","C",4,0
2.25,0.3531827515,"SEDAN",2,"M","C",6,0
3.1,0.3175906913,"STNWG",2,"M","A",4,0
0.37,0.5612594114,"HBACK",4,"F","B",2,0
5.633,0.5475701574,"STNWG",1,"M","C",3,0
2.31,0.4380561259,"SEDAN",1,"M","C",1,0
3.22,0.5503080082,"UTE",2,"M","B",2,0
1.76,0.9609856263,"HBACK",2,"M","C",3,1
1.76,0.2518822724,"SEDAN",1,"F","B",3,0
6.69,0.8651608487,"STNWG",1,"F","B",5,0
1.52,0.3394934976,"SEDAN",2,"M","D",3,0
2.99,0.5503080082,"STNWG",2,"F","E",2,0
1.31,0.7255304586,"SEDAN",3,"F","C",2,0
1.8,0.681724846,"SEDAN",2,"M","C",5,0
3.77,0.9281314168,"STNWG",2,"M","F",2,0
1.19,0.2683093771,"SEDAN",3,"F","C",6,0
4.5,0.7255304586,"STNWG",1,"M","F",4,0
1.95,0.8323066393,"STNWG",4,"M","D",5,0
1.59,0.681724846,"SEDAN",3,"M","A",3,0
1.5,0.5475701574,"SEDAN",3,"F","C",4,0
1.57,0.9281314168,"HBACK",2,"F","A",1,1
1.41,0.8706365503,"SEDAN",3,"F","B",5,0
3.23,0.6789869952,"SEDAN",4,"M","A",3,0
4.25,0.8706365503,"STNWG",2,"F","D",1,0
2.13,0.5612594114,"SEDAN",2,"M","A",5,0
1.18,0.5612594114,"STNWG",4,"M","A",2,0
1.94,0.8706365503,"SEDAN",3,"F","A",5,0
2.64,0.2409308693,"STNWG",2,"M","C",1,0
0.42,0.6160164271,"STNWG",4,"F","C",3,1
1.37,0.6187542779,"HBACK",1,"F","B",1,0
3.499,0.6598220397,"HBACK",1,"M","B",1,0
2.95,0.9281314168,"STNWG",3,"F","C",3,0
0.77,0.9582477755,"HBACK",3,"F","B",3,1
1.35,0.9993155373,"STNWG",4,"F","D",3,0
2.76,0.6269678302,"STNWG",1,"F","A",2,0
3.62,0.9281314168,"STNWG",3,"M","C",4,0
1.66,0.5503080082,"SEDAN",2,"F","A",4,0
4.08,0.5475701574,"STNWG",1,"F","C",2,0
3.05,0.5585215606,"STNWG",3,"F","A",2,0
1.549,0.2819986311,"HBACK",1,"M","D",3,0
1.19,0.2737850787,"SEDAN",3,"M","C",4,0
1.63,0.4325804244,"SEDAN",2,"M","A",2,0
0.41,0.0136892539,"SEDAN",4,"F","C",1,0
0.66,0.2026009582,"SEDAN",4,"M","A",5,0
1.63,0.5420944559,"HBACK",2,"F","B",2,0
1.72,0.7994524298,"SEDAN",2,"M","C",4,0
2.5,0.2381930185,"STNWG",2,"F","D",3,0
2.65,0.9582477755,"STNWG",4,"M","F",3,0
2.55,0.2518822724,"SEDAN",1,"M","D",5,0
0.5,0.6187542779,"STNWG",4,"F","A",2,0
1.43,0.2546201232,"HBACK",2,"F","B",1,0
2.29,0.0848733744,"SEDAN",1,"M","B",4,0
1.18,0.4188911704,"STNWG",4,"M","A",1,0
2.2,0.925393566,"HDTOP",3,"M","D",5,0
1.68,0.2710472279,"HBACK",2,"F","C",4,1
0.83,0.7501711157,"SEDAN",4,"M","C",5,0
1.41,0.7282683094,"STNWG",4,"F","D",3,0
0.34,0.5475701574,"HBACK",4,"F","B",1,0
2.91,0.8021902806,"STNWG",3,"F","D",4,0
0.5,0.5448323066,"HBACK",4,"F","B",2,0
0.37,0.643394935,"HBACK",4,"F","C",5,0
3.59,0.2710472279,"SEDAN",4,"F","F",3,0
1.05,0.643394935,"SEDAN",4,"M","C",5,0
1.8,0.6406570842,"STNWG",3,"M","C",3,0
1.31,0.925393566,"HBACK",1,"F","A",3,0
1.8,0.6379192334,"SEDAN",2,"F","A",6,0
2.19,0.3559206023,"SEDAN",3,"M","A",1,0
0.94,0.643394935,"HBACK",4,"F","C",4,0
2.3,0.6379192334,"HBACK",1,"M","B",5,0
1.46,0.8651608487,"BUS",3,"M","C",3,0
1.64,0.6406570842,"HBACK",3,"F","A",5,0
2.78,0.6625598905,"STNWG",2,"M","A",2,0
0.55,0.3586584531,"TRUCK",4,"F","E",4,0
3.88,0.5366187543,"STNWG",2,"F","B",3,0
3.08,0.4435318275,"STNWG",3,"F","C",3,0
1.74,0.8678986995,"HBACK",2,"F","C",2,0
3.46,0.3586584531,"STNWG",2,"M","B",5,0
4.54,0.0711841205,"STNWG",2,"M","B",3,0
0.73,0.2710472279,"BUS",4,"M","E",1,0
1.04,0.7556468172,"HBACK",2,"F","C",4,0
1.18,0.9281314168,"SEDAN",3,"F","B",6,0
0.95,0.925393566,"SEDAN",4,"M","C",4,0
1.07,0.9281314168,"SEDAN",3,"F","B",5,0
5.236,0.7885010267,"STNWG",1,"F","A",5,0
0.44,0.9281314168,"HBACK",4,"F","B",4,1
0.66,0.9308692676,"HBACK",4,"F","C",6,0
1.36,0.925393566,"SEDAN",3,"F","C",4,1
0.84,0.925393566,"SEDAN",3,"M","B",6,0
1.75,0.0711841205,"SEDAN",3,"F","B",6,0
1.71,0.8651608487,"HBACK",1,"F","C",2,0
0.6,0.9281314168,"SEDAN",4,"F","C",5,0
1.29,0.9308692676,"SEDAN",3,"F","C",4,0
1.92,0.925393566,"HDTOP",4,"M","B",4,0
1.56,0.6680355921,"HBACK",2,"F","A",1,0
0.34,0.8514715948,"STNWG",4,"M","C",5,1
2.39,0.9993155373,"STNWG",3,"F","C",3,0
1.47,0.9308692676,"SEDAN",3,"M","C",1,0
1.98,0.9308692676,"HBACK",3,"F","C",4,0
0.93,0.9308692676,"HBACK",3,"F","C",4,0
1.68,0.9281314168,"HBACK",3,"M","C",3,0
1.29,0.925393566,"SEDAN",3,"F","A",2,0
1.54,0.6652977413,"SEDAN",3,"M","B",2,0
0.7,0.9555099247,"STNWG",4,"M","E",6,0
0.96,0.9308692676,"UTE",4,"M","A",2,0
4.21,0.925393566,"STNWG",2,"M","B",4,0
1.16,0.8350444901,"HDTOP",4,"F","B",5,0
1.68,0.2491444216,"HBACK",2,"F","C",3,0
1.36,0.5557837098,"SEDAN",2,"M","B",4,1
1.07,0.9555099247,"HBACK",2,"M","D",3,0
1.3,0.6160164271,"HBACK",1,"M","A",1,1
1.93,0.3915126626,"STNWG",4,"M","E",2,0
0.79,0.5393566051,"SEDAN",3,"F","E",3,1
3.05,0.8651608487,"HDTOP",1,"F","A",2,0
1.74,0.8651608487,"SEDAN",2,"M","B",2,0
1.65,0.6680355921,"PANVN",2,"M","A",4,0
2.01,0.8624229979,"HBACK",1,"F","A",1,0
1.39,0.8569472964,"HBACK",1,"F","A",1,0
1.44,0.5448323066,"HBACK",1,"F","B",5,1
1.18,0.8651608487,"UTE",4,"M","B",2,0
1.77,0.6351813826,"PANVN",3,"M","B",4,0
0.73,0.2819986311,"SEDAN",4,"F","A",4,0
1.03,0.6351813826,"HBACK",2,"F","C",1,0
1.93,0.0793976728,"HDTOP",4,"M","B",3,0
1.85,0.9226557153,"SEDAN",2,"F","C",3,0
3.43,0.9226557153,"STNWG",3,"F","C",3,0
0.22,0.9226557153,"HBACK",4,"F","B",6,0
0.45,0.9226557153,"HBACK",4,"F","C",5,0
2.29,0.4161533196,"SEDAN",1,"F","C",3,0
1.73,0.9226557153,"SEDAN",3,"M","B",6,0
0.89,0.076659822,"UTE",4,"M","F",1,0
1.91,0.9993155373,"STNWG",4,"M","C",3,0
2.55,0.8569472964,"SEDAN",1,"F","D",4,0
1.85,0.9226557153,"HBACK",2,"M","B",2,0
0.62,0.128678987,"SEDAN",4,"F","C",3,0
1.67,0.5776865161,"TRUCK",1,"M","B",2,0
1.56,0.3312799452,"STNWG",3,"F","E",4,0
2.37,0.5420944559,"MIBUS",3,"F","A",3,0
1.17,0.5859000684,"HBACK",2,"F","B",2,0
4.09,0.5722108145,"STNWG",2,"M","D",4,0
1.43,0.6160164271,"STNWG",4,"M","C",2,1
1.61,0.6680355921,"HBACK",2,"F","C",3,0
2.92,0.9993155373,"SEDAN",4,"M","A",5,0
2.29,0.2683093771,"SEDAN",1,"F","A",3,1
5.54,0.5393566051,"STNWG",2,"F","F",2,0
1.73,0.0876112252,"COUPE",3,"F","D",4,1
1.37,0.9527720739,"HBACK",3,"F","C",1,0
0.82,0.5475701574,"SEDAN",3,"F","E",2,0
0.66,0.7446954141,"HBACK",4,"M","C",6,0
1.53,0.2327173169,"HBACK",1,"F","E",3,0
4.08,0.5420944559,"STNWG",1,"F","A",3,1
1.35,0.5174537988,"HBACK",1,"F","B",4,1
2.79,0.5420944559,"STNWG",1,"F","A",5,0
1.74,0.9199178645,"SEDAN",2,"F","A",3,1
0.45,0.9199178645,"SEDAN",4,"F","B",3,0
1.08,0.9199178645,"SEDAN",3,"M","D",3,0
2.38,0.9199178645,"STNWG",4,"F","F",3,0
2.92,0.2245037645,"STNWG",1,"F","F",1,0
2.81,0.9199178645,"STNWG",3,"M","C",4,0
0.99,0.9199178645,"SEDAN",3,"M","B",3,1
1.23,0.9199178645,"HBACK",2,"F","A",4,0
1.4,0.9199178645,"SEDAN",3,"F","A",4,1
1.63,0.5420944559,"STNWG",2,"M","A",2,0
1.98,0.3942505133,"HBACK",2,"M","A",4,0
0.95,0.6652977413,"SEDAN",4,"F","B",2,1
0.5,0.3559206023,"HBACK",4,"F","C",5,1
1.12,0.2491444216,"HBACK",2,"M","B",5,0
1.77,0.6652977413,"HBACK",2,"M","A",3,0
3.31,0.7501711157,"STNWG",3,"M","E",2,0
1.48,0.5174537988,"SEDAN",3,"M","B",5,0
1.73,0.2655715263,"SEDAN",2,"F","C",4,0
1.43,0.3258042437,"SEDAN",2,"F","B",5,0
2.55,0.9993155373,"STNWG",3,"M","F",2,0
1.82,0.6078028747,"UTE",1,"M","C",1,0
0.85,0.6379192334,"SEDAN",4,"F","C",3,0
2.63,0.6652977413,"STNWG",3,"M","F",3,0
0.83,0.2628336756,"HBACK",4,"F","C",1,0
1.71,0.2491444216,"UTE",4,"M","D",3,0
3.14,0.34770705,"STNWG",3,"M","D",4,0
1.62,0.8569472964,"SEDAN",2,"F","E",2,0
3.21,0.8569472964,"STNWG",1,"M","A",1,0
5.79,0.5393566051,"STNWG",1,"M","A",1,0
3.51,0.7994524298,"STNWG",3,"F","F",1,0
0.45,0.3367556468,"HBACK",4,"F","D",4,0
1.19,0.2655715263,"HBACK",2,"F","C",4,0
0.61,0.1615331964,"SEDAN",4,"M","C",4,1
1.56,0.3887748118,"STNWG",4,"M","E",4,0
1.43,0.257357974,"SEDAN",2,"M","D",6,0
1.06,0.3449691992,"HBACK",4,"F","C",4,0
1.399,0.7529089665,"HBACK",1,"F","A",2,0
1.54,0.2600958248,"HDTOP",3,"F","D",3,0
1.91,0.9993155373,"STNWG",4,"F","F",3,0
0.95,0.4544832307,"HBACK",4,"F","C",1,0
0.9,0.9445585216,"HBACK",3,"F","C",2,0
3.64,0.0465434634,"STNWG",3,"F","A",2,0
0.9,0.5393566051,"HBACK",3,"F","B",2,0
3.33,0.7364818617,"TRUCK",3,"M","C",3,0
0.65,0.9527720739,"UTE",4,"F","A",3,0
2.36,0.4544832307,"STNWG",4,"F","F",2,0
1.57,0.9445585216,"HBACK",2,"F","B",4,0
0.67,0.5366187543,"SEDAN",4,"F","C",4,0
0.81,0.4681724846,"HBACK",3,"F","C",1,0
1.22,0.6625598905,"STNWG",3,"F","D",3,0
2.08,0.3230663929,"STNWG",1,"M","E",2,1
1.31,0.9144421629,"HBACK",1,"F","C",3,0
1.03,0.7364818617,"SEDAN",3,"F","C",4,0
1.44,0.3586584531,"HBACK",2,"F","B",2,0
1.85,0.9144421629,"HBACK",2,"F","C",4,0
1.53,0.2162902122,"SEDAN",2,"F","B",4,0
1.65,0.1314168378,"HBACK",2,"F","A",2,0
1.38,0.5420944559,"HBACK",2,"F","C",3,1
3.67,0.6762491444,"STNWG",2,"F","C",5,0
3.54,0.8131416838,"STNWG",2,"F","D",5,0
1.04,0.2546201232,"STNWG",3,"F","D",3,0
1.85,0.9144421629,"SEDAN",2,"F","A",3,0
2.39,0.9336071184,"SEDAN",2,"F","C",3,0
0.9,0.1478439425,"STNWG",4,"M","B",2,0
3.9,0.7364818617,"UTE",1,"F","D",3,0
2.15,0.8076659822,"HBACK",3,"F","C",3,1
3.24,0.3668720055,"SEDAN",1,"F","A",3,0
2.71,0.758384668,"SEDAN",1,"M","A",3,1
1.98,0.3668720055,"HBACK",2,"F","B",3,0
2.42,0.629705681,"SEDAN",1,"F","C",4,0
4.25,0.6269678302,"STNWG",2,"F","F",3,0
0.77,0.6324435318,"SEDAN",4,"F","C",5,1
